venue_id,venue_key,display_name,city,state,opened,closed,date_precision,identity_status,source_basis,notes
VEN-000650,bluefield-auditorium,Bluefield Auditorium,Bluefield,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000651,butcher-athletic-center,Butcher Athletic Center,Shepherdstown,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000652,caguas-municipal-complex,Caguas Municipal Complex,Caguas,PR,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000653,charleston-armory-wv,Charleston Armory,Charleston,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000654,charleston-coliseum-convention-center-wv,Charleston Coliseum & Convention Center,Charleston,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000655,cumberland-armory,Cumberland Armory,Cumberland,MD,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000656,fairmont-armory,Fairmont Armory,Fairmont,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000657,feaster-center,Feaster Center,Fairmont,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000658,hampton-roads-coliseum,Hampton Roads Coliseum,Hampton,VA,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000659,hard-rock-hotel-riviera-maya,Hard Rock Hotel Riviera Maya,Riviera Maya,MX,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000660,mcdonough-arena,McDonough Arena,Washington,DC,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000661,morgantown-high-school-gym,Morgantown High School Gym,Morgantown,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000662,norfolk-arena,Norfolk Arena,Norfolk,VA,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000663,raleigh-county-armory,Raleigh County Armory,Beckley,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000664,raleigh-county-field-house,Raleigh County Field House,Beckley,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000665,ramstein-air-base-hangar-5,Ramstein Air Base Hangar 5,Ramstein-Miesenbach,DE,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000666,richmond-arena,Richmond Arena,Richmond,VA,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000667,soldiers-and-sailors-memorial-building-fayetteville-wv,Soldiers and Sailors Memorial Building,Fayetteville,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000668,the-ark-wvu,The Ark,Morgantown,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000669,vanity-fair-hall,Vanity Fair Hall,Huntington,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000670,west-palm-beach-auditorium,West Palm Beach Auditorium,West Palm Beach,FL,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000671,wheeling-civic-center,Wheeling Civic Center,Wheeling,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000672,winthrop-coliseum,Winthrop Coliseum,Rock Hill,SC,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000673,wvu-armory,WVU Armory,Morgantown,WV,,,,RESEARCHED_WEST_VIRGINIA_ONBOARDING,Accepted Stage 1-3B West Virginia research plus bounded Stage 6 self-challenge/physical-identity reconciliation.,Integrated from west-virginia research portfolio after current-main physical-identity rebase.
VEN-000674,armory-fieldhouse-cincinnati,Armory Fieldhouse,Cincinnati,OH,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000675,bb-t-arena,BB&T Arena,Highland Heights,KY,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000676,central-high-school,Central High School,Cincinnati,OH,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000677,cox-arena-at-aztec-bowl,Cox Arena at Aztec Bowl,San Diego,CA,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000678,david-s-mack-sports-and-exhibition-complex,David S. Mack Sports and Exhibition Complex,Hempstead,NY,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000679,hulman-center,Hulman Center,Terre Haute,IN,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000680,kia-center,Kia Center,Orlando,FL,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000681,mcmicken-gym,McMicken Gym,Cincinnati,OH,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000682,mecca-arena,MECCA Arena,Milwaukee,WI,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000683,orange-county-civic-center,Orange County Civic Center,Orlando,FL,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000684,schmidlapp-gym,Schmidlapp Gym,Cincinnati,OH,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000685,schmidt-fieldhouse,Schmidt Fieldhouse,Cincinnati,OH,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000686,special-events-arena,Special Events Arena,Honolulu,HI,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation; Stage 6 University of Hawai'i facility-history check confirms Special Events Arena is the same physical building later named Stan Sheriff Center.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000687,uccu-center,UCCU Center,Orem,UT,,,,RESEARCHED_CINCINNATI_ONBOARDING,Accepted Cincinnati Stage 3A/3B site research plus read-only current protected-main physical-venue reconciliation.,Integrated from cincinnati research portfolio after current-main physical-identity rebase.
VEN-000688,curb-event-center,Curb Event Center,Nashville,TN,,,,RESEARCHED_SHARED_REFERENCE,Accepted UCF Stage 1-3B research; primary UCF institutional source plus bounded authoritative facility/event/postseason evidence.,Registered during shared-reference reconciliation for UCF Stage 1. Historical physical identity was resolved in the frozen UCF Research portfolio and the consolidated registration batch was owner-authorized before protected-main mutation. Registration does not establish H/A/N.
VEN-000689,daskalakis-athletic-center,Daskalakis Athletic Center,Philadelphia,PA,,,,RESEARCHED_SHARED_REFERENCE,Accepted UCF Stage 1-3B research; primary UCF institutional source plus bounded authoritative facility/event/postseason evidence.,Registered during shared-reference reconciliation for UCF Stage 1. Historical physical identity was resolved in the frozen UCF Research portfolio and the consolidated registration batch was owner-authorized before protected-main mutation. Registration does not establish H/A/N.
